Date,Index,Open,High,Low,Close,Volume,Currency
08-09-2000,NIFTY 50,1440.6,1453.15,1440.6,1450.05,48948000,INR
11-09-2000,NIFTY 50,1449.35,1469,1448.95,1456.35,48899000,INR
12-09-2000,NIFTY 50,1457.1,1470.55,1447.8,1467.65,44769000,INR
13-09-2000,NIFTY 50,1467.65,1482,1452.6,1456.15,40900000,INR
14-09-2000,NIFTY 50,1456.75,1466.65,1437.85,1445.3,48935000,INR
15-09-2000,NIFTY 50,1443.25,1451.05,1411.55,1417.2,48418000,INR
18-09-2000,NIFTY 50,1416.05,1416.05,1352.1,1354.35,44614000,INR
19-09-2000,NIFTY 50,1351.8,1361.7,1295.3,1317,61403000,INR
20-09-2000,NIFTY 50,1317.8,1351.1,1311.1,1342.9,42014000,INR
21-09-2000,NIFTY 50,1341.65,1347.4,1325.75,1329.85,37264000,INR
22-09-2000,NIFTY 50,1329.1,1329.1,1261.2,1266.45,53881000,INR
25-09-2000,NIFTY 50,1268.4,1305.1,1268.4,1292.55,42391000,INR
26-09-2000,NIFTY 50,1292.9,1298.25,1261,1267.9,46209000,INR
27-09-2000,NIFTY 50,1267.45,1299,1249.35,1292.55,49801000,INR
28-09-2000,NIFTY 50,1292.4,1302.75,1260.8,1266.4,60964000,INR
29-09-2000,NIFTY 50,1267.3,1284.15,1264.4,1271.65,49222000,INR
03-10-2000,NIFTY 50,1270.75,1288.15,1254.35,1282,53466000,INR
04-10-2000,NIFTY 50,1281.45,1300.05,1275.8,1297.8,42233000,INR
05-10-2000,NIFTY 50,1296.1,1306.45,1282.5,1284.75,46465000,INR
06-10-2000,NIFTY 50,1284.35,1287.85,1262.65,1285,51772000,INR
09-10-2000,NIFTY 50,1285.05,1286.35,1264.2,1267.3,35060000,INR
10-10-2000,NIFTY 50,1268.7,1272.75,1230.05,1238.95,48897000,INR
11-10-2000,NIFTY 50,1232.85,1234.1,1193.8,1201.9,50474000,INR
12-10-2000,NIFTY 50,1201.3,1214.35,1185.1,1206.25,58854000,INR
13-10-2000,NIFTY 50,1205.7,1205.7,1167.5,1176.75,55252000,INR
16-10-2000,NIFTY 50,1177.85,1228.8,1173.35,1175.45,55531000,INR
17-10-2000,NIFTY 50,1174.3,1174.3,1140.6,1158.05,60519000,INR
18-10-2000,NIFTY 50,1157.05,1157.05,1122.8,1136,46516000,INR
19-10-2000,NIFTY 50,1135.65,1171.5,1108.2,1166.15,67023000,INR
20-10-2000,NIFTY 50,1166.2,1202.7,1166.2,1172,67675000,INR
23-10-2000,NIFTY 50,1171.75,1172.15,1141.45,1143.95,48684000,INR
24-10-2000,NIFTY 50,1143,1155.35,1132.9,1152.45,48203000,INR
25-10-2000,NIFTY 50,1158.2,1190.4,1157.25,1183.9,61460000,INR
26-10-2000,NIFTY 50,1182.8,1188.2,1176.6,1186.3,14447000,INR
27-10-2000,NIFTY 50,1186.95,1192.9,1171.85,1178.7,42726000,INR
30-10-2000,NIFTY 50,1178.75,1185.8,1164.25,1167.15,38382000,INR
31-10-2000,NIFTY 50,1167.2,1175.6,1155.15,1172.75,46348000,INR
01-11-2000,NIFTY 50,1178.25,1203.85,1177.1,1200.8,57074000,INR
02-11-2000,NIFTY 50,1201.25,1226.35,1199.75,1224.85,67708000,INR
03-11-2000,NIFTY 50,1225,1249.2,1225,1242.05,76271000,INR
06-11-2000,NIFTY 50,1242.15,1261.4,1236.65,1240.25,71322000,INR
07-11-2000,NIFTY 50,1239,1249.1,1232.35,1246.75,52945000,INR
08-11-2000,NIFTY 50,1246.65,1277.25,1246.65,1266.8,75236000,INR
09-11-2000,NIFTY 50,1266.75,1275.55,1255.95,1269.95,61831000,INR
10-11-2000,NIFTY 50,1271.35,1271.4,1237.5,1239.55,62554000,INR
13-11-2000,NIFTY 50,1239.35,1239.35,1199.95,1208.05,56910000,INR
14-11-2000,NIFTY 50,1207.2,1246.9,1207.05,1242.85,71325000,INR
15-11-2000,NIFTY 50,1245,1270.1,1243.2,1247.05,71821000,INR
16-11-2000,NIFTY 50,1246.6,1254.55,1228.6,1233.25,62682000,INR
17-11-2000,NIFTY 50,1232.35,1238,1216.9,1236,56343000,INR
20-11-2000,NIFTY 50,1236,1241.75,1231.05,1237.6,53531000,INR
21-11-2000,NIFTY 50,1236.95,1237.85,1224.3,1235,54134000,INR
22-11-2000,NIFTY 50,1235.85,1247.5,1220.05,1222.35,56320000,INR
23-11-2000,NIFTY 50,1221.2,1223.05,1209.85,1216,60185000,INR
24-11-2000,NIFTY 50,1216.05,1230,1216.05,1225.2,69640000,INR
27-11-2000,NIFTY 50,1225.4,1254.45,1225.35,1252.9,67007000,INR
28-11-2000,NIFTY 50,1252.9,1275.45,1248.9,1272.75,81849000,INR
29-11-2000,NIFTY 50,1272.25,1281,1253.45,1264.75,83440000,INR
30-11-2000,NIFTY 50,1264.75,1272.1,1258.4,1268.15,75247000,INR
01-12-2000,NIFTY 50,1268.1,1280.5,1255.2,1276.2,93875000,INR
04-12-2000,NIFTY 50,1276.25,1290,1273.65,1275.6,68386000,INR
05-12-2000,NIFTY 50,1275.7,1288.2,1275.5,1284.65,66898000,INR
06-12-2000,NIFTY 50,1284.85,1319.85,1284.85,1298.55,82721000,INR
07-12-2000,NIFTY 50,1298.9,1308.45,1295.1,1302.5,86888000,INR
08-12-2000,NIFTY 50,1303.3,1317.2,1303.3,1313.7,92771000,INR
11-12-2000,NIFTY 50,1313.7,1333.5,1313.7,1332.15,77520000,INR
12-12-2000,NIFTY 50,1332.2,1341.75,1327.6,1333.35,78396000,INR
13-12-2000,NIFTY 50,1333.8,1360.8,1333.8,1354.3,81304000,INR
14-12-2000,NIFTY 50,1354.45,1369.5,1346.15,1349.35,107923000,INR
15-12-2000,NIFTY 50,1349.25,1349.25,1308.15,1312.6,106556000,INR
18-12-2000,NIFTY 50,1310.15,1321.65,1297.2,1317.6,71853000,INR
19-12-2000,NIFTY 50,1317.75,1325.6,1307,1310.5,79675000,INR
20-12-2000,NIFTY 50,1312.8,1313.4,1285.45,1295.25,64915000,INR
21-12-2000,NIFTY 50,1294.25,1294.25,1257.1,1277.4,81445000,INR
22-12-2000,NIFTY 50,1278.95,1292.8,1237.3,1242,89709000,INR
26-12-2000,NIFTY 50,1242.05,1248.5,1207.95,1212,71778000,INR
27-12-2000,NIFTY 50,1212.15,1239,1208.75,1228.3,59260000,INR
28-12-2000,NIFTY 50,1229.35,1253.6,1229.35,1248.95,61895000,INR
29-12-2000,NIFTY 50,1249,1265.9,1242.25,1263.55,68270000,INR
01-01-2001,NIFTY 50,1263.5,1276.15,1250.65,1254.3,60533000,INR
02-01-2001,NIFTY 50,1254.25,1279.6,1248.55,1271.8,72272000,INR
03-01-2001,NIFTY 50,1271.8,1293.55,1263.95,1291.25,99079000,INR
04-01-2001,NIFTY 50,1291.3,1331.35,1291.3,1307.65,106442000,INR
05-01-2001,NIFTY 50,1307.55,1330.3,1306.25,1327.25,98831000,INR
08-01-2001,NIFTY 50,1327.35,1334.2,1303.35,1309.25,96097000,INR
09-01-2001,NIFTY 50,1309.2,1323.4,1304.9,1311.65,90811000,INR
10-01-2001,NIFTY 50,1311.65,1324.35,1285.3,1287.3,81319000,INR
11-01-2001,NIFTY 50,1287.5,1296.75,1275.95,1280.4,83104000,INR
12-01-2001,NIFTY 50,1280.45,1298.85,1279.4,1286.75,82042000,INR
15-01-2001,NIFTY 50,1286.85,1295.2,1277.85,1286.75,73890000,INR
16-01-2001,NIFTY 50,1287,1302.6,1279.85,1293.05,78828000,INR
17-01-2001,NIFTY 50,1299.4,1312.35,1295.3,1297.9,72315000,INR
18-01-2001,NIFTY 50,1297.95,1309.95,1297.95,1305.95,80942000,INR
19-01-2001,NIFTY 50,1306,1333.5,1306,1329.1,107079000,INR
22-01-2001,NIFTY 50,1329.3,1351.85,1329.3,1348,99484000,INR
23-01-2001,NIFTY 50,1347.95,1362.05,1346.5,1355.2,98007000,INR
24-01-2001,NIFTY 50,1355.35,1371.1,1355.35,1365.95,114566000,INR
25-01-2001,NIFTY 50,1366.05,1374.2,1353.5,1370.1,108877000,INR
29-01-2001,NIFTY 50,1368.55,1368.55,1312.1,1342.05,87202000,INR
30-01-2001,NIFTY 50,1342.1,1382.55,1342.05,1379.7,96519000,INR
31-01-2001,NIFTY 50,1385.85,1396.05,1369,1371.7,100053000,INR
01-02-2001,NIFTY 50,1371.5,1373.5,1340.95,1359.15,111146000,INR
02-02-2001,NIFTY 50,1359.1,1384.9,1355.3,1378.85,116259000,INR
05-02-2001,NIFTY 50,1378.8,1392.15,1373.45,1382.6,99314000,INR
06-02-2001,NIFTY 50,1382.7,1395.4,1382.7,1387.1,87855000,INR
07-02-2001,NIFTY 50,1387.3,1391.85,1368.05,1370.8,113029000,INR
08-02-2001,NIFTY 50,1370.65,1396.8,1365.05,1395.5,112780000,INR
09-02-2001,NIFTY 50,1395.55,1416.3,1395.55,1405.7,145052992,INR
12-02-2001,NIFTY 50,1405.7,1416.45,1397.6,1402.2,93542000,INR
13-02-2001,NIFTY 50,1402.2,1412.7,1386.65,1391.2,101738000,INR
14-02-2001,NIFTY 50,1393.15,1396.35,1380.65,1393.35,82940000,INR
15-02-2001,NIFTY 50,1393.35,1421,1393.35,1416.7,104605000,INR
16-02-2001,NIFTY 50,1415.85,1422.95,1376.15,1381.35,113023000,INR
19-02-2001,NIFTY 50,1381.4,1392.05,1369.45,1384.8,78673000,INR
20-02-2001,NIFTY 50,1384.85,1392.8,1380.4,1383.85,100052000,INR
21-02-2001,NIFTY 50,1383.9,1389.55,1364.25,1370.1,101078000,INR
22-02-2001,NIFTY 50,1370.05,1370.05,1335.65,1355.1,100050000,INR
23-02-2001,NIFTY 50,1355.1,1362.8,1314.1,1320.45,109210000,INR
26-02-2001,NIFTY 50,1320.9,1325.2,1299.05,1312.4,86951000,INR
27-02-2001,NIFTY 50,1312.45,1324,1281.9,1295.55,106025000,INR
28-02-2001,NIFTY 50,1295.3,1362.25,1294.6,1351.4,150442000,INR
01-03-2001,NIFTY 50,1351.75,1399.55,1345.05,1358.05,136400992,INR
02-03-2001,NIFTY 50,1360.25,1386.75,1301.8,1306.35,124763000,INR
05-03-2001,NIFTY 50,1304.85,1316.45,1259.1,1271.45,121535000,INR
07-03-2001,NIFTY 50,1272.8,1311.1,1249.45,1290.5,104382000,INR
08-03-2001,NIFTY 50,1290.85,1307.95,1279.3,1292.85,60218000,INR
09-03-2001,NIFTY 50,1292.7,1292.7,1219.35,1254.75,60118000,INR
12-03-2001,NIFTY 50,1253.25,1253.25,1193.95,1197.95,54094000,INR
13-03-2001,NIFTY 50,1197.85,1201.15,1098.75,1124.7,69137000,INR
14-03-2001,NIFTY 50,1125.15,1200.25,1114.6,1194.2,42823000,INR
15-03-2001,NIFTY 50,1191.6,1219.7,1170.7,1217.15,47035000,INR
16-03-2001,NIFTY 50,1216.9,1233.4,1179.6,1193.55,51146000,INR
19-03-2001,NIFTY 50,1192.85,1201.7,1173.15,1186.7,29196000,INR
20-03-2001,NIFTY 50,1186.8,1193.35,1162.35,1170.95,29317000,INR
21-03-2001,NIFTY 50,1168.8,1212.2,1156.15,1207.1,30172000,INR
22-03-2001,NIFTY 50,1206.45,1218.35,1184.95,1187.55,33692000,INR
23-03-2001,NIFTY 50,1187.6,1196.55,1139.65,1161.3,35578000,INR
26-03-2001,NIFTY 50,1159.85,1165.65,1147.5,1161.5,22757000,INR
27-03-2001,NIFTY 50,1161.6,1182.7,1157.25,1177.75,34349000,INR
28-03-2001,NIFTY 50,1177.55,1209.6,1177.55,1206.2,31735000,INR
29-03-2001,NIFTY 50,1204.9,1210.1,1185,1195.1,31581000,INR
30-03-2001,NIFTY 50,1195.05,1195.25,1144.65,1148.2,33959000,INR
02-04-2001,NIFTY 50,1148.1,1148.1,1094.35,1138.1,40163000,INR
03-04-2001,NIFTY 50,1136.65,1153.1,1128.1,1149.25,29797000,INR
04-04-2001,NIFTY 50,1146.1,1146.15,1120.35,1136.65,27091000,INR
06-04-2001,NIFTY 50,1137.55,1171.85,1133.05,1139.6,36171000,INR
09-04-2001,NIFTY 50,1137.6,1138.55,1116.1,1128.35,28396000,INR
10-04-2001,NIFTY 50,1129.1,1129.75,1093.05,1103.05,35199000,INR
11-04-2001,NIFTY 50,1104.9,1116.85,1056.1,1066.8,39177000,INR
12-04-2001,NIFTY 50,1066.75,1066.75,1001.8,1024.9,47079000,INR
16-04-2001,NIFTY 50,1024,1049.4,1000.1,1044.6,44791000,INR
17-04-2001,NIFTY 50,1044.85,1072.9,1037.7,1067,50798000,INR
18-04-2001,NIFTY 50,1066.5,1106.3,1063.05,1103.4,55976000,INR
19-04-2001,NIFTY 50,1103.6,1159.3,1103.6,1144.45,70684000,INR
20-04-2001,NIFTY 50,1145.75,1156.45,1120.6,1144,49355000,INR
23-04-2001,NIFTY 50,1144.05,1162.05,1137.3,1149.75,48548000,INR
24-04-2001,NIFTY 50,1149.6,1149.6,1128.4,1146.3,42007000,INR
25-04-2001,NIFTY 50,1146.5,1162.85,1142.3,1155.35,52927000,INR
26-04-2001,NIFTY 50,1155.4,1170.2,1138.85,1143.75,55933000,INR
27-04-2001,NIFTY 50,1143.65,1143.65,1078.1,1101.3,56499000,INR
30-04-2001,NIFTY 50,1101.45,1127.9,1101.45,1125.25,42751000,INR
02-05-2001,NIFTY 50,1125.45,1150.65,1125.25,1137.2,43257000,INR
03-05-2001,NIFTY 50,1137.15,1139.85,1117.7,1122.05,35696000,INR
04-05-2001,NIFTY 50,1121.45,1131.95,1113.65,1130.05,42007000,INR
07-05-2001,NIFTY 50,1130.05,1145.4,1130.05,1139.2,35262000,INR
08-05-2001,NIFTY 50,1139.25,1151.95,1138.2,1148.95,43302000,INR
09-05-2001,NIFTY 50,1149.9,1164.3,1145.25,1149.25,55609000,INR
10-05-2001,NIFTY 50,1149.1,1151.6,1139.25,1144.95,37685000,INR
11-05-2001,NIFTY 50,1144.1,1146.85,1136.9,1140.5,42034000,INR
14-05-2001,NIFTY 50,1140.45,1146.25,1134.05,1140.8,32676000,INR
15-05-2001,NIFTY 50,1140.75,1147.75,1096.25,1145.3,45135000,INR
16-05-2001,NIFTY 50,1147.1,1163.15,1146.05,1151.15,48487000,INR
17-05-2001,NIFTY 50,1151.2,1179,1150.6,1174.95,62569000,INR
18-05-2001,NIFTY 50,1175,1187.65,1169.2,1172.8,53433000,INR
21-05-2001,NIFTY 50,1172.95,1182.65,1166.7,1169.45,43127000,INR
22-05-2001,NIFTY 50,1169.5,1176.2,1165.65,1168.1,37283000,INR
23-05-2001,NIFTY 50,1168.25,1181.8,1167,1179.1,40538000,INR
24-05-2001,NIFTY 50,1179.1,1190.15,1177.55,1181.85,49236000,INR
25-05-2001,NIFTY 50,1181.95,1188.5,1171.35,1174.9,44045000,INR
28-05-2001,NIFTY 50,1174.95,1194.5,1174.45,1193.2,45584000,INR
29-05-2001,NIFTY 50,1193.25,1202.05,1193.25,1198.45,44864000,INR
30-05-2001,NIFTY 50,1199.5,1207,1173.75,1177.55,53459000,INR
31-05-2001,NIFTY 50,1177.5,1177.5,1154.9,1167.9,51327000,INR
01-06-2001,NIFTY 50,1168.1,1175.8,1146.9,1148.05,45592000,INR
04-06-2001,NIFTY 50,1148,1154.45,1125.35,1127.2,39210000,INR
05-06-2001,NIFTY 50,1127.15,1130.65,1106.8,1115.6,44902000,INR
06-06-2001,NIFTY 50,1117.5,1132.95,1114,1115.7,34916000,INR
07-06-2001,NIFTY 50,1115.05,1116.1,1095.45,1112.35,43845000,INR
08-06-2001,NIFTY 50,1112.45,1128.9,1112.45,1126.6,47213000,INR
11-06-2001,NIFTY 50,1126.55,1134.8,1122.35,1131.1,35438000,INR
12-06-2001,NIFTY 50,1131.05,1133.3,1121.8,1127.15,39272000,INR
13-06-2001,NIFTY 50,1127.1,1132.95,1126.9,1129,32960000,INR
14-06-2001,NIFTY 50,1128.95,1128.95,1110.15,1112.75,40354000,INR
15-06-2001,NIFTY 50,1112.7,1112.7,1084.2,1087.75,45840000,INR
18-06-2001,NIFTY 50,1087.75,1087.75,1064.4,1078.3,42082000,INR
19-06-2001,NIFTY 50,1078.25,1099.7,1075.45,1096.65,37832000,INR
20-06-2001,NIFTY 50,1096.35,1100.55,1084.7,1097.6,31014000,INR
21-06-2001,NIFTY 50,1097.9,1102.45,1090.25,1095.2,37933000,INR
22-06-2001,NIFTY 50,1095.85,1097.8,1081.3,1087.65,37680000,INR
25-06-2001,NIFTY 50,1087.1,1087.1,1064.4,1067,39750000,INR
26-06-2001,NIFTY 50,1066.4,1099.8,1060.05,1096.6,50433000,INR
27-06-2001,NIFTY 50,1096.6,1102.8,1086.75,1096.1,46770000,INR
28-06-2001,NIFTY 50,1095.85,1101,1090.2,1094,31053000,INR
29-06-2001,NIFTY 50,1094.05,1114.35,1091.05,1107.9,39501000,INR
02-07-2001,NIFTY 50,1108.35,1119.55,1097.95,1100.75,18076000,INR
03-07-2001,NIFTY 50,1097.4,1097.4,1066.05,1069.8,30623000,INR
04-07-2001,NIFTY 50,1068.05,1074.6,1062.2,1067.95,26707000,INR
05-07-2001,NIFTY 50,1068.35,1079.35,1066.95,1069.75,27267000,INR
06-07-2001,NIFTY 50,1069.15,1069.15,1059.6,1065.1,23382000,INR
09-07-2001,NIFTY 50,1064.8,1064.8,1052.1,1059.5,18019000,INR
10-07-2001,NIFTY 50,1059.95,1078.1,1059.25,1072.05,21877000,INR
11-07-2001,NIFTY 50,1072.15,1088.5,1068.35,1083.65,24685000,INR
12-07-2001,NIFTY 50,1083.8,1109,1083.8,1105.5,37170000,INR
13-07-2001,NIFTY 50,1105.7,1127.15,1103.3,1110.45,39255000,INR
16-07-2001,NIFTY 50,1110.35,1116.7,1102.45,1105.55,28105000,INR
17-07-2001,NIFTY 50,1103.55,1106.05,1092.5,1103.1,23685000,INR
18-07-2001,NIFTY 50,1103.1,1108.45,1088.1,1091.95,26612000,INR
19-07-2001,NIFTY 50,1091.35,1091.35,1079.55,1085.9,29236000,INR
20-07-2001,NIFTY 50,1085.95,1089.95,1072.75,1077.7,28965000,INR
23-07-2001,NIFTY 50,1076.15,1076.15,1063.4,1070.65,1395000,INR
24-07-2001,NIFTY 50,1065.95,1074.75,1064.5,1072.55,22140000,INR
25-07-2001,NIFTY 50,1072.45,1073.95,1062.15,1064.2,27922000,INR
26-07-2001,NIFTY 50,1063.9,1066.55,1050.15,1053.4,32444000,INR
27-07-2001,NIFTY 50,1053.2,1061.2,1046.9,1051.7,28239000,INR
30-07-2001,NIFTY 50,1051.45,1062.8,1050.9,1061.45,26457000,INR
31-07-2001,NIFTY 50,1061.45,1076.35,1053.6,1072.85,34607000,INR
01-08-2001,NIFTY 50,1073,1077.7,1059.75,1063.15,53427000,INR
02-08-2001,NIFTY 50,1064.25,1070.05,1059.55,1066,43295000,INR
03-08-2001,NIFTY 50,1066.4,1077.55,1066.2,1074.6,43832000,INR
06-08-2001,NIFTY 50,1074.2,1082.4,1072.55,1075.25,37037000,INR
07-08-2001,NIFTY 50,1074.35,1079.3,1070.2,1072.1,26869000,INR
08-08-2001,NIFTY 50,1071.75,1072.1,1059.55,1068,28799000,INR
09-08-2001,NIFTY 50,1068.1,1072.6,1061.4,1070.65,26833000,INR
10-08-2001,NIFTY 50,1070.65,1076.7,1069.05,1071.15,25905000,INR
13-08-2001,NIFTY 50,1070.95,1081.4,1061.05,1063,21609000,INR
14-08-2001,NIFTY 50,1063.05,1076.6,1062.2,1075.5,42863000,INR
16-08-2001,NIFTY 50,1075.2,1083.7,1072.95,1078.95,48317000,INR
17-08-2001,NIFTY 50,1079,1084,1067.6,1069.2,51087000,INR
20-08-2001,NIFTY 50,1062.5,1067.95,1061,1063.75,30726000,INR
21-08-2001,NIFTY 50,1063.65,1071.2,1062.3,1068.7,34638000,INR
23-08-2001,NIFTY 50,1068.7,1079,1065.7,1071.5,29661000,INR
24-08-2001,NIFTY 50,1071.5,1076.7,1064.9,1069.15,42201000,INR
27-08-2001,NIFTY 50,1064.05,1078.35,1064.05,1072.55,35799000,INR
28-08-2001,NIFTY 50,1072.35,1076.85,1069.6,1070.65,31745000,INR
29-08-2001,NIFTY 50,1070.55,1074.5,1066.45,1067.45,28192000,INR
30-08-2001,NIFTY 50,1068.3,1070.25,1061.9,1064.15,38781000,INR
31-08-2001,NIFTY 50,1064.1,1064.1,1051.75,1053.75,34365000,INR
03-09-2001,NIFTY 50,1054.65,1059.9,1046.35,1048.05,29925000,INR
04-09-2001,NIFTY 50,1048.2,1053.25,1043.3,1048.2,39739000,INR
05-09-2001,NIFTY 50,1047.25,1051.55,1043.3,1045,35506000,INR
06-09-2001,NIFTY 50,1047.7,1048.2,1033.4,1036.1,47387000,INR
07-09-2001,NIFTY 50,1036.35,1037.35,1026.45,1035.2,49215000,INR
10-09-2001,NIFTY 50,1035,1045.3,1031.45,1033.4,36056000,INR
11-09-2001,NIFTY 50,1033.35,1037.45,1020.7,1023.4,36494000,INR
12-09-2001,NIFTY 50,1023.25,1023.25,957.95,982.2,34980000,INR
13-09-2001,NIFTY 50,982.2,993.05,969,971.7,41791000,INR
14-09-2001,NIFTY 50,972.05,974.5,902.7,919.7,49968000,INR
17-09-2001,NIFTY 50,916.15,916.15,861.05,872.25,46030000,INR
18-09-2001,NIFTY 50,872.15,910.35,868.5,900.2,71873000,INR
19-09-2001,NIFTY 50,899.7,915,899.7,912.2,52494000,INR
20-09-2001,NIFTY 50,910.2,910.35,873.7,898.8,55775000,INR
21-09-2001,NIFTY 50,903.75,903.75,849.95,854.2,47900000,INR
24-09-2001,NIFTY 50,853,878.6,853,869.05,48761000,INR
25-09-2001,NIFTY 50,869.15,893.35,858.85,861.4,54353000,INR
26-09-2001,NIFTY 50,861.35,877,859.2,873.7,52833000,INR
27-09-2001,NIFTY 50,873.15,893.05,868.3,890,51712000,INR
28-09-2001,NIFTY 50,891.75,922.55,891,913.85,63992000,INR
01-10-2001,NIFTY 50,914.65,919.2,905.5,910.1,49596000,INR
03-10-2001,NIFTY 50,910.05,915.05,896.25,899.65,40481000,INR
04-10-2001,NIFTY 50,899.65,914.25,899.65,911.65,47793000,INR
05-10-2001,NIFTY 50,911.6,919.75,903.05,914.6,38678000,INR
08-10-2001,NIFTY 50,911.2,913.05,884.65,901.95,36382000,INR
09-10-2001,NIFTY 50,903,914.3,902.55,912.7,36542000,INR
10-10-2001,NIFTY 50,915.5,942.8,912.9,940.35,53379000,INR
11-10-2001,NIFTY 50,940.45,959.75,940.45,954.9,49847000,INR
12-10-2001,NIFTY 50,958.4,969.9,956.85,960.4,55196000,INR
15-10-2001,NIFTY 50,963.65,966.15,954.35,963.4,43543000,INR
16-10-2001,NIFTY 50,963.4,973.25,962.5,971.25,47173000,INR
17-10-2001,NIFTY 50,971.95,989.05,971.95,986.25,53218000,INR
18-10-2001,NIFTY 50,984.2,984.5,969.35,972.05,42709000,INR
19-10-2001,NIFTY 50,972.2,981,970.85,976.65,38880000,INR
22-10-2001,NIFTY 50,980.05,994.15,973.2,976.4,44249000,INR
23-10-2001,NIFTY 50,976.75,994.15,976.55,993.2,51828000,INR
24-10-2001,NIFTY 50,992.95,1000.95,987.4,991.2,59400000,INR
25-10-2001,NIFTY 50,991.25,998,979.95,983.2,60241000,INR
29-10-2001,NIFTY 50,983.15,996.6,974.05,977.45,37909000,INR
30-10-2001,NIFTY 50,977.35,977.35,960.5,963.1,46820000,INR
31-10-2001,NIFTY 50,962.85,976.4,959.35,971.9,48403000,INR
01-11-2001,NIFTY 50,973.55,997.3,973.55,994,53177000,INR
02-11-2001,NIFTY 50,994.25,1009.55,991.95,997.6,57609000,INR
05-11-2001,NIFTY 50,997.25,1001.3,987.85,991.05,44012000,INR
06-11-2001,NIFTY 50,991.2,1007.4,991.15,1001.9,50531000,INR
07-11-2001,NIFTY 50,1001.95,1014.1,984.45,987.5,44844000,INR
08-11-2001,NIFTY 50,987.5,1001.15,985.75,997.7,51431000,INR
09-11-2001,NIFTY 50,999.1,1008.95,999.1,1004.05,62740000,INR
12-11-2001,NIFTY 50,1004.55,1014.25,1003.6,1010.9,46430000,INR
13-11-2001,NIFTY 50,1010.95,1013.25,999.85,1005.4,43466000,INR
14-11-2001,NIFTY 50,1005.45,1017.2,1004.7,1015.8,13832000,INR
15-11-2001,NIFTY 50,1016.05,1038.35,1015.15,1035.7,50501000,INR
19-11-2001,NIFTY 50,1034.2,1072,1032.85,1068.15,73038000,INR
20-11-2001,NIFTY 50,1067.3,1082.4,1046.15,1050.2,72219000,INR
21-11-2001,NIFTY 50,1050.4,1064.85,1046.3,1056.35,57522000,INR
22-11-2001,NIFTY 50,1056.45,1075.9,1056.45,1062.45,60059000,INR
23-11-2001,NIFTY 50,1063.05,1075.05,1057.3,1059,54531000,INR
26-11-2001,NIFTY 50,1059.25,1084.65,1059.25,1080.6,52432000,INR
27-11-2001,NIFTY 50,1087.6,1097.6,1071.05,1076.05,67612000,INR
28-11-2001,NIFTY 50,1076.15,1082.3,1067.65,1070.8,58925000,INR
29-11-2001,NIFTY 50,1070.3,1071,1063,1067.15,60878000,INR
03-12-2001,NIFTY 50,1067.2,1074.5,1063.25,1065.4,53291000,INR
04-12-2001,NIFTY 50,1066.05,1082.6,1065.65,1077.7,58419000,INR
05-12-2001,NIFTY 50,1077.95,1107.15,1077.95,1104.55,67346000,INR
06-12-2001,NIFTY 50,1105.1,1132.65,1105.1,1110.45,77042000,INR
07-12-2001,NIFTY 50,1110.9,1122.65,1109.65,1112.3,59278000,INR
10-12-2001,NIFTY 50,1112.15,1123.55,1112.15,1115.25,54627000,INR
11-12-2001,NIFTY 50,1112.15,1122.85,1107.7,1110.2,69175000,INR
12-12-2001,NIFTY 50,1110.65,1121.55,1104.75,1107.65,54115000,INR
13-12-2001,NIFTY 50,1107.75,1114.15,1069.95,1098.75,66163000,INR
14-12-2001,NIFTY 50,1098.65,1102.9,1082.75,1087.85,41869000,INR
18-12-2001,NIFTY 50,1089.9,1098,1071.35,1082.3,47044000,INR
19-12-2001,NIFTY 50,1082.5,1086.35,1057.1,1060.75,49991000,INR
20-12-2001,NIFTY 50,1060.45,1064.8,1047.5,1062,55791000,INR
21-12-2001,NIFTY 50,1061.8,1061.8,1043.65,1050.85,47174000,INR
24-12-2001,NIFTY 50,1051,1055,1032.6,1048.5,41896000,INR
26-12-2001,NIFTY 50,1048.9,1058.3,1030.5,1034.25,42610000,INR
27-12-2001,NIFTY 50,1033.85,1037.7,1017.35,1020,60268000,INR
28-12-2001,NIFTY 50,1019.9,1036.35,1010.45,1033.8,56361000,INR
31-12-2001,NIFTY 50,1033.9,1062.3,1033.9,1059.05,53152000,INR
01-01-2002,NIFTY 50,1058.85,1071.15,1052.05,1055.3,43952000,INR
02-01-2002,NIFTY 50,1054.95,1065.25,1054.1,1060.75,49608000,INR
03-01-2002,NIFTY 50,1063.45,1074.85,1062.9,1072.25,61871000,INR
04-01-2002,NIFTY 50,1072.4,1099.25,1072.4,1096.2,74408000,INR
07-01-2002,NIFTY 50,1093.05,1111.55,1093.05,1100.15,61389000,INR
08-01-2002,NIFTY 50,1100.55,1114.55,1097.9,1109.9,67832000,INR
09-01-2002,NIFTY 50,1110,1119.4,1098.7,1102.8,74868000,INR
10-01-2002,NIFTY 50,1098.8,1105.35,1093.6,1098.2,68965000,INR
11-01-2002,NIFTY 50,1098.15,1105.9,1073.45,1088.55,71147000,INR
14-01-2002,NIFTY 50,1089.45,1118.5,1089.45,1109.8,60425000,INR
15-01-2002,NIFTY 50,1109.45,1112.6,1090.2,1094.15,55221000,INR
16-01-2002,NIFTY 50,1094.15,1104.8,1085.3,1090.3,59753000,INR
17-01-2002,NIFTY 50,1090.25,1116.05,1078.95,1109.2,83524000,INR
